body_condition,mechanical_condition,body_type,no_of_cylinders,horsepower,year,Mileage,Price_USD
10,10,Sports Car,8,450,2016,58402.2,44913
6,8,Sedan,6,175,2001,105420.3201,4355.2
10,10,SUV,8,350,2013,72070.8,12793.4
10,10,Sedan,4,175,2018,40384.5,14834.9
7,10,Sedan,8,450,2014,104999.7,14971
10,10,Other,4,175,2011,111834,4627.4
10,10,SUV,8,250,2015,152218.5,21231.6
10,10,Pick Up Truck,8,350,2020,21124.2,43279.8
10,10,Sedan,4,175,2017,127366.5,9799.2
10,10,Sports Car,4,350,2016,44733.6,40557.8
10,10,SUV,6,250,2014,108106.2,15243.2
10,10,Sedan,6,350,2018,17236.7259,68049.7278
10,10,Sedan,4,250,2020,8076.9,17148.6
10,10,Sports Car,8,450,2014,124260,17693
10,10,SUV,8,350,2017,13668.6,59611.8
10,10,SUV,6,350,2020,25173.8334,108607.8
10,10,Sedan,8,450,2014,49704,25859
10,10,SUV,6,350,2020,2485.2,93909
10,10,SUV,6,250,2019,29822.4,36747
10,10,SUV,6,350,2016,107757.0294,27220
10,10,Pick Up Truck,8,350,2017,108841.8192,20142.8
10,10,SUV,6,250,2012,128207.1189,6941.1
10,10,Sedan,8,450,2020,1957.095,34025
10,10,Sedan,4,250,2013,67100.4,13337.8
10,10,SUV,6,250,2011,74556,6260.6
10,10,Pick Up Truck,8,350,2016,74731.8279,34025
10,10,Sedan,4,350,2015,89520.6318,25314.6
10,10,SUV,4,250,2017,28579.8,46246.78
10,10,SUV,4,350,2021,4970.4,35113.8
10,10,SUV,8,350,2013,111212.7,11432.4
10,10,Coupe,4,250,2020,19971.0672,83021
10,10,Sedan,8,450,2014,67519.1562,24498
6,10,Hatchback,4,250,2015,88845.9,14426.6
10,10,SUV,8,450,2020,35414.1,72949.6
10,10,Sedan,6,350,2017,48585.66,23109.78
10,10,SUV,6,250,2017,96301.5,31030.8
10,10,SUV,8,350,2016,118392.4428,31303
7,8,Sedan,4,250,2021,30308.2566,54412.78
10,10,SUV,6,250,2017,4844.2761,32092.38
10,10,Pick Up Truck,8,350,2021,23609.4,42191
10,10,SUV,6,250,2015,65035.8201,21748.78
10,10,Sedan,4,175,2018,23609.4,12249
10,10,SUV,6,350,2014,151597.2,11976.8
10,10,Sports Car,6,350,2020,18328.35,23681.4
10,10,SUV,6,250,2014,79078.4427,23137
10,10,Sedan,4,250,2021,16544.5977,92548
10,10,Sedan,4,175,2019,29946.66,12112.9
10,10,Coupe,4,350,2018,30650.5929,67777.8
7,8,Coupe,4,250,2017,59023.5,28581
6,10,SUV,6,250,2016,62751.3,17965.2
10,10,Sedan,4,175,2016,65857.8,10751.9
10,10,Coupe,10,650,2016,39032.5512,112963
10,10,Sedan,4,125,2019,61381.9548,16304.78
10,10,Sedan,8,450,2015,30177.1623,62606
10,10,SUV,6,350,2018,58795.4829,51718
10,10,Pick Up Truck,10,750,2021,17396.4,102075
10,10,SUV,4,175,2020,40954.2321,31847.4
10,10,Sedan,4,350,2020,1759.5216,78390.878
10,10,SUV,6,250,2013,99408,11704.6
10,10,Coupe,6,450,2017,59644.8,60700.6
10,10,SUV,6,350,2015,94653.1911,22592.6
10,10,SUV,8,350,2016,94437.6,25859
10,10,Pick Up Truck,8,350,2017,121153.5,44913
10,10,Soft Top Convertible,4,350,2019,27958.5,21095.5
10,10,SUV,6,250,2021,0,38108
10,10,SUV,6,250,2016,50399.856,34569.4
10,10,SUV,6,250,2015,105228.3384,16876.4
10,10,SUV,6,175,2016,54875.0799,16059.8
10,10,Hatchback,4,250,2014,55103.7183,12221.78
10,10,Coupe,4,350,2017,88845.9,14971
10,10,SUV,8,450,2008,73934.7,8710.4
10,10,Pick Up Truck,6,450,2017,79769.3283,55801
10,10,Coupe,4,250,2018,16676.9346,65055.8
10,10,Sedan,4,250,2016,59644.8,32119.6
10,10,SUV,6,350,2020,42248.4,59884
10,10,SUV,8,350,2016,2485.2,118407
10,10,Coupe,4,250,2013,118047,7893.8
10,10,Coupe,6,350,2018,54674.4,67777.8
10,10,SUV,6,250,2008,136098.8715,5171.8
10,10,SUV,8,350,2014,84496.8,24225.8
10,10,SUV,8,350,2014,72216.8055,32119.6
10,10,SUV,6,250,2014,106462.8615,12521.2
10,10,SUV,8,250,2013,77041.2,10615.8
10,10,Sedan,8,250,2015,53431.8,54167.8
10,10,Sedan,4,250,2020,2826.915,35385.7278
10,10,Sedan,4,175,2017,63372.6,5444
10,10,SUV,4,250,2020,29201.1,23137
10,10,SUV,8,250,2012,111212.7,10071.4
10,10,Coupe,4,250,2020,18235.155,77577
10,10,Pick Up Truck,4,175,2017,88184.8368,17284.7
10,10,Sedan,4,125,2012,79526.4,5035.7
7,10,Sedan,6,350,2012,60266.1,19054
10,10,SUV,8,250,2011,111834,8574.3
6,8,Hatchback,4,250,2011,126123.9,5226.24
10,10,Sedan,8,450,2014,67539.0378,22592.6
10,10,Sedan,4,350,2021,0,24634.1
10,10,SUV,6,450,2017,57780.9,53079
10,10,Hatchback,6,650,2013,82632.9,12793.4
10,10,SUV,8,350,2014,124260,26675.6
10,10,SUV,6,350,2019,19881.6,48179.4
10,10,Sedan,8,450,2019,44196.1755,46001.8
10,10,Pick Up Truck,8,250,2014,72070.8,17420.8
10,10,Other,6,450,2021,11804.7,67233.4
10,10,Coupe,8,450,2007,14447.0889,95269.7278
10,10,Sedan,6,350,2011,80769,14154.4
10,10,SUV,8,350,2018,36656.7,40828.639
10,10,SUV,4,250,2017,18017.7,24225.8
10,10,Wagon,8,350,2014,111212.7,20415
10,10,Van,4,175,2016,99408,6532.8
10,10,Soft Top Convertible,8,450,2008,17903.3808,105885.8
10,10,SUV,8,350,2016,83433.7557,32119.6
10,10,SUV,8,450,2015,74556,24225.8
10,10,SUV,8,450,2013,68343,36474.8
10,10,Coupe,4,250,2016,64973.6901,28581
6,10,SUV,6,250,2016,57780.9,29669.8
10,10,SUV,8,450,2017,51447.9891,80299
10,10,Crossover,6,250,2018,37278,20415
10,10,Coupe,6,450,2017,12371.3256,122490
10,10,Sedan,4,175,2014,113830.8582,6260.6
10,10,Coupe,6,450,2019,6129.1245,108607.8
10,10,SUV,6,450,2019,35724.75,73221.8
10,10,Sedan,6,350,2015,39999.294,28036.6
10,10,Sedan,4,175,2016,80540.3616,17665.78
10,10,Sedan,6,350,2019,50946.6,66961.2
10,10,Sedan,4,125,2019,33686.886,10343.3278
10,10,SUV,6,350,2021,0,68050
10,10,SUV,4,250,2013,124260,6532.8
10,10,SUV,4,125,2015,44549.0739,26131.2
10,10,SUV,6,350,2013,72692.1,24225.8
10,10,Sedan,6,250,2011,104999.7,11704.6
10,10,SUV,6,250,2014,68343,9935.3
10,10,SUV,4,250,2016,33053.16,33752.8
10,10,Sedan,4,175,2020,6213,20823.3
10,10,Sedan,6,250,2013,68021.7879,16332
10,10,SUV,6,350,2016,50946.6,28444.9
10,10,Sports Car,4,350,2018,23857.92,18509.6
10,10,Sedan,6,350,2015,52621.6248,36747
10,10,Coupe,6,350,2018,59644.8,15923.7
10,10,Hatchback,4,350,2015,59023.5,16059.8
10,10,Hatchback,4,250,2015,87848.0922,17693
10,10,Sedan,4,175,2020,14991.969,52806.8
10,10,Hatchback,4,125,2014,54674.4,8982.6
10,10,SUV,8,350,2017,90088.5,32119.6
10,10,Van,4,250,2018,124260,9254.8
10,10,SUV,8,450,2019,57159.6,60945.58
10,10,SUV,8,450,2019,52189.2,57162
10,10,SUV,4,250,2014,80119.1202,11704.6
10,10,SUV,8,450,2004,103757.1,23817.5
10,10,Sedan,4,250,2015,78683.9172,17420.8
10,10,Sedan,4,175,2020,57780.9,12249
10,10,SUV,8,350,2014,65780.7588,20415
10,10,Pick Up Truck,4,250,2019,66479.1,12521.2
10,10,SUV,6,450,2016,110591.4,23409.2
10,10,Sedan,6,450,2021,14212.8588,119495.8
10,10,Sedan,6,250,2020,49704,24225.8
10,10,SUV,8,350,2011,111834,17693
10,10,SUV,4,175,2018,16775.1,16876.4
10,10,Sedan,8,450,2013,92573.7,25042.4
10,10,SUV,8,450,2016,55295.7,44885.78
10,10,Sedan,4,250,2015,117000.1095,11840.7
10,10,Sedan,4,175,2019,52899.3459,21476.58
7,10,Sedan,4,175,2020,21745.5,13610
10,10,Coupe,12,450,2016,41005.8,100441.8
10,10,Coupe,4,250,2021,8483.2302,72650.18
10,10,SUV,4,175,2018,53431.8,24361.9
10,10,SUV,6,350,2019,30769.8825,75916.58
10,10,SUV,6,350,2016,72070.8,31847.4
10,10,SUV,8,450,2013,93.195,13201.7
10,10,Sedan,6,450,2017,39141.9,85743
10,10,Pick Up Truck,6,350,2017,39763.2,28581
10,10,Coupe,6,450,2018,55295.7,46274
10,10,SUV,6,350,2021,8698.2,37563.6
10,10,Sedan,6,350,2013,60972.5181,12793.4
10,10,SUV,8,350,2019,41627.1,30486.4
10,10,Sedan,8,350,2011,12426,6805
10,10,Sedan,4,250,2015,123328.05,6941.1
10,10,SUV,8,350,2018,54674.4,63967
10,10,Sedan,6,350,2009,116183.1,6260.6
10,10,SUV,4,175,2012,90856.4268,6941.1
10,10,SUV,4,250,2015,123638.7,4627.4
10,10,SUV,8,350,2020,30443.7,69411
10,10,SUV,6,250,2011,149112,9118.7
10,10,Pick Up Truck,8,350,2020,38962.3443,55801
10,10,Sedan,6,175,2011,111834,6668.9
10,10,Pick Up Truck,6,450,2018,92573.7,54437.278
10,10,Sports Car,6,350,2019,15843.15,19598.4
10,10,SUV,8,350,2019,77041.2,48723.8
10,10,Sedan,6,450,2017,11183.4,54167.8
10,10,SUV,8,350,2015,70828.2,31030.8
10,10,Sports Car,4,250,2021,2851.1457,18781.8
10,10,SUV,6,250,2014,107043.777,10343.6
10,10,Sports Car,8,450,2014,80769,20959.4
10,10,Sedan,4,125,2018,75907.9488,14399.38
10,10,Sedan,5,125,2019,27958.5,12385.1
10,10,Crossover,4,250,2020,4349.1,40557.8
10,10,SUV,6,250,2012,116837.9502,10751.9
10,10,Soft Top Convertible,6,350,2012,65236.5,26675.6
10,10,Sports Car,6,350,2019,12985.17,107519
10,10,SUV,6,175,2015,63782.0367,12249
10,10,SUV,4,250,2018,56541.4065,17693
10,10,SUV,6,350,2016,75316.4712,23137
10,10,SUV,4,250,2021,18639,21503.8
10,10,Other,6,350,2019,35414.1,31303
10,10,Sedan,8,450,1994,34171.5,9527
10,10,Sports Car,8,450,2016,108727.5,42735.4
10,10,Hatchback,3,125,2017,73903.635,23545.3
10,10,Pick Up Truck,8,350,2012,84496.8,14426.6
10,10,Sedan,4,250,2018,22012.0377,31302.7278
10,10,SUV,8,350,2009,111834,17965.2
10,10,Sedan,4,250,2016,52783.7841,12249
10,10,SUV,6,350,2020,46597.5,40013.4
10,10,Sedan,6,350,2019,19695.21,20687.2
10,10,SUV,8,450,2013,70556.6919,25859
10,10,Sedan,4,175,2017,46597.5,6805
10,10,SUV,8,350,2018,96679.8717,87104
10,10,SUV,6,250,2014,173691.8706,10343.6
10,10,Coupe,4,350,2017,25749.1572,63967
10,10,Sports Car,8,450,2016,68343,46001.8
10,10,SUV,6,250,2017,74419.314,31303
10,10,Hard Top Convertible,6,450,2016,103135.8,27220
10,10,SUV,6,350,2009,93195,8166
10,10,Sports Car,8,450,2020,41316.45,31847.4
10,10,Van,4,125,2015,84900.0237,16304.78
10,10,Sedan,4,250,2015,133579.5,21095.5
10,10,Sedan,4,175,2014,90088.5,9799.2
10,10,Sedan,8,750,2020,36.6567,100441.8
10,10,SUV,6,250,2021,15695.2806,36747
10,10,SUV,8,450,2019,14289.9,91187
10,10,Sedan,6,350,2018,77538.24,20415
10,10,Coupe,6,250,2010,97131.5568,9390.9
10,10,SUV,6,250,2014,86982,9254.8
10,10,SUV,4,250,2017,57828.7401,19571.18
10,10,Sedan,8,450,2019,27337.2,28581
10,10,SUV,6,250,2017,56011.4376,28581
10,10,SUV,8,450,2012,99831.7266,16059.8
6,10,SUV,8,450,2015,50946.6,59611.8
10,10,SUV,8,350,2011,88853.9769,14971
10,10,SUV,8,450,2021,0,84382
10,10,Hard Top Convertible,4,175,2012,93132.87,4354.9278
10,10,Sedan,6,250,2012,77702.8845,16332
10,10,SUV,4,250,2020,16036.9956,81112.878
10,10,Soft Top Convertible,4,350,2016,29201.1,63939.78
10,10,SUV,6,250,2020,4349.1,29942
10,10,Sedan,6,125,2007,121153.5,5307.9
10,10,Sedan,6,350,2020,28208.2626,72949.6
10,10,Coupe,6,350,2015,81536.3055,26539.5
10,10,Coupe,6,250,2018,47218.8,14154.4
10,10,Sedan,4,125,2019,46057.5903,10044.18
10,10,SUV,6,350,2013,96363.0087,20415
10,10,Sedan,4,175,2017,33550.2,32391.8
10,10,SUV,6,175,2017,20178.5814,20415
10,10,Pick Up Truck,8,350,2015,99408,23137
10,10,Sports Car,4,350,2018,58402.2,22320.4
10,10,Sedan,4,175,2018,35414.1,14154.4
10,10,SUV,4,175,2018,57161.4639,20115.58
10,10,SUV,6,350,2017,39141.9,53895.6
10,10,SUV,6,250,2014,98786.7,12929.5
6,8,SUV,8,350,2013,84019.0203,16332
10,10,SUV,6,450,2020,23609.4,21776
10,10,Coupe,4,175,2016,63993.9,24225.8
10,10,Van,6,250,2012,60887.4,8710.4
10,10,Sedan,6,250,2011,95058.9,7349.4
10,10,Sedan,6,350,2013,68754.3006,8165.7278
10,10,SUV,8,250,2003,33550.2,9527
10,10,Coupe,6,350,2010,62751.3,10071.4
10,10,SUV,8,450,2011,73399.1394,16876.4
10,10,Sedan,4,175,2016,57159.6,20278.9
10,10,SUV,4,175,2016,80769,11704.6
10,10,SUV,6,350,2018,48598.086,86287.4
10,10,SUV,8,350,2015,103135.8,24225.8
10,10,Sedan,4,250,2010,132336.9,5444
10,10,Sedan,4,250,2017,68964.3,43279.8
10,10,SUV,4,250,2017,28236.8424,50357
10,10,Coupe,4,175,2013,57780.9,7893.8
10,10,Soft Top Convertible,8,350,2013,58402.2,29669.8
10,10,Coupe,8,450,2015,68343,26947.8
10,10,Coupe,10,450,2012,15532.5,97992
10,10,Sedan,4,175,2019,43307.7165,13609.7278
10,10,SUV,8,350,2008,38520.6,9254.8
10,10,Sports Car,8,350,2012,85273.425,15787.6
10,10,SUV,8,450,2021,6.213,130383.8
10,10,SUV,8,450,2015,123949.35,29669.8
10,10,Van,4,175,2019,6350.3073,21095.5
10,10,Sedan,4,175,2019,41005.8,14834.9
10,10,SUV,8,450,2015,16775.1,61789.4
10,10,Sedan,4,250,2021,6228.5325,59339.6
10,10,SUV,6,250,2012,86982,7893.8
10,10,Sedan,6,350,2017,47218.8,45457.4
10,10,SUV,5,250,2019,20502.9,13746.1
10,10,Sedan,6,350,2020,2050.29,78390.878
10,10,SUV,8,350,2012,118668.3,16876.4
10,10,Pick Up Truck,8,450,2013,121153.5,20415
10,10,SUV,4,175,2017,29822.4,18781.8
10,10,SUV,4,250,2021,57.7809,65327.7278
10,10,SUV,6,350,2020,58509.0636,62333.8
10,10,Sedan,4,250,2019,57159.6,16332
10,10,Sedan,4,175,2011,111834,5307.9
10,10,Sedan,3,175,2021,8698.2,7893.8
10,10,Coupe,4,175,2016,26123.1798,31303
10,10,Sedan,6,250,2009,88303.5051,6532.8
10,10,SUV,4,175,2018,66955.6371,24225.8
10,10,Sedan,8,450,2008,93195,5988.4
10,10,SUV,6,250,2021,21124.2,63150.4
10,10,Sports Car,6,450,2016,81328.17,16059.8
10,10,Sedan,6,350,2013,72070.8,10751.9
10,10,Coupe,4,350,2017,45044.25,30486.4
10,10,SUV,6,250,2013,161538,20142.8
10,10,SUV,4,125,2019,87972.9735,16304.78
10,10,SUV,4,350,2015,85739.4,13337.8
10,8,SUV,6,250,2011,104067.75,10615.5278
10,10,Hatchback,4,125,2021,2795.85,25859
10,10,Sedan,4,175,2019,25473.3,11840.7
6,10,SUV,8,350,2014,107951.4963,23137
10,10,Sedan,4,175,2016,95524.875,9458.95
10,10,Sedan,8,450,2009,62751.3,24225.8
10,10,Sedan,6,350,2016,36656.7,21639.9
7,10,Sedan,6,175,2006,145384.2,4083
10,10,SUV,8,450,2012,96695.4042,11704.6
10,10,Hard Top Convertible,4,250,2017,73760.1147,32282.92
10,10,Hatchback,4,175,2009,129851.7,5171.8
10,10,SUV,8,450,2018,26253.0315,65328
10,10,Sedan,6,350,2016,94792.9836,35113.8
10,10,Pick Up Truck,8,350,2008,85118.1,14971
10,10,SUV,6,350,2015,69983.232,23681.4
10,10,Coupe,6,350,2020,22210.2324,63694.8
10,10,SUV,4,250,2017,54674.4,31275.78
10,10,Coupe,6,350,2017,55917,35386
10,10,SUV,6,250,2016,60266.1,19435.08
10,10,SUV,8,350,2012,78283.8,16032.58
10,10,Sedan,4,175,2014,62130,12112.9
10,10,SUV,8,350,2014,96301.5,35930.4
10,10,Sedan,8,450,2013,72692.1,21503.8
10,10,Sedan,4,125,2018,72754.23,13201.4278
10,10,Hatchback,4,125,2021,1242.6,9254.8
10,10,Pick Up Truck,8,250,2014,88224.6,19598.4
10,10,Sedan,8,350,2011,100650.6,8574.3
10,10,SUV,6,350,2012,83875.5,8029.9
10,10,Other,4,250,2017,52810.5,20278.9
10,10,SUV,6,250,2014,89453.5314,18237.4
10,10,SUV,6,250,2016,93201.213,18781.8
10,10,Sedan,6,250,2013,108727.5,11296.3
10,10,SUV,8,350,2011,101954.7087,8166
10,10,SUV,6,350,2012,138549.9,10888
10,10,Sedan,6,250,2008,59023.5,9527
10,10,SUV,8,350,2008,136686,6396.7
7,10,SUV,8,350,2011,157810.2,10615.8
10,10,Sedan,6,250,2016,49082.7,24225.8
10,10,Pick Up Truck,8,350,2019,70206.9,43524.78
10,10,SUV,6,250,2020,14289.9,37835.8
10,10,SUV,6,250,2021,0,34025
10,10,SUV,4,175,2014,67737.2325,8166
10,10,SUV,8,450,2016,103336.4799,37563.6
10,10,SUV,4,250,2016,73313.4,13065.6
10,10,SUV,6,250,2013,95806.3239,15515.4
7,8,Sedan,4,175,2017,93195,15787.6
10,10,SUV,6,250,2015,86166.8544,28553.78
10,10,SUV,6,350,2018,19072.6674,32391.8
10,10,Coupe,6,250,2020,18095.3625,89757.95
10,10,Sedan,3,125,2019,45085.8771,8438.2
10,10,SUV,6,350,2005,161538,14971
10,10,SUV,8,650,2020,6213,131989.78
10,10,Hard Top Convertible,8,450,2015,59619.3267,43524.78
10,8,Hatchback,4,350,2019,34003.1277,19054
10,10,SUV,4,350,2020,4349.1,72949.6
10,10,Sedan,4,175,2019,42869.7,16059.8
10,10,SUV,6,250,2019,42065.1165,43552
10,10,SUV,4,175,2016,42869.7,9527
10,10,Pick Up Truck,8,750,2018,10704.999,110241
10,10,Sedan,4,250,2021,7504.6827,61786.678
10,10,Sedan,4,250,2012,100650.6,6668.9
10,10,Sports Car,6,350,2015,79308.945,15515.4
10,10,Sedan,4,175,2014,88224.6,10860.78
10,10,Pick Up Truck,8,450,2021,11183.4,47090.6
10,10,Sedan,6,250,2016,136686,17148.6
10,10,Sedan,6,350,2021,10870.2648,103163.8
10,10,Pick Up Truck,6,450,2017,101893.2,55801
10,10,SUV,6,350,2017,65236.5,44913
10,10,Sports Car,8,750,2015,19881.6,58523
10,10,SUV,8,350,2012,155766.7443,26103.98
10,10,Hatchback,4,250,2018,59023.5,24361.9
10,10,SUV,8,350,2008,136686,5961.18
10,10,Sedan,4,350,2020,26715.9,51445.8
10,10,SUV,6,350,2016,37899.3,18917.9
10,10,SUV,8,350,2014,151428.8277,21503.8
10,10,Coupe,6,350,2018,58402.2,68036.39
10,10,Sedan,3,950,2018,20999.94,25859
10,10,Sedan,4,250,2014,65383.1268,19870.3278
10,10,Sedan,6,350,2015,24541.35,58523
10,10,SUV,4,250,2017,26715.9,14426.6
10,10,SUV,8,450,2015,92965.7403,28581
10,10,Sedan,6,350,2013,86435.256,15787.3278
10,10,SUV,8,350,2015,100390.2753,32664
10,10,Soft Top Convertible,8,450,2015,55570.3146,19870.6
10,10,SUV,8,350,2016,73624.05,35903.18
10,10,SUV,6,350,2016,104999.7,40557.8
10,10,SUV,8,350,2013,94018.8438,13337.8
10,10,Pick Up Truck,4,250,2018,10802.5431,21503.8
10,10,SUV,4,175,2020,26964.42,23953.6
10,10,Sedan,6,450,2017,16744.035,95270
10,10,Hatchback,4,175,2018,27337.2,13065.6
10,10,SUV,6,350,2014,93405.6207,23137
10,8,Soft Top Convertible,6,350,2015,97682.0286,12793.4
10,10,Sedan,6,350,2016,49746.8697,21503.8
6,10,SUV,4,250,2018,45976.2,10888
10,10,Sedan,4,250,2016,74400.675,15134.32
10,10,Sedan,3,125,2018,97192.4442,19054
10,10,Sedan,4,250,2016,83875.5,21503.8
6,10,SUV,4,175,2018,33632.2116,27192.78
10,10,Pick Up Truck,6,250,2021,1327.0968,57978.6
6,10,SUV,6,250,2011,98786.7,7349.4
10,10,SUV,6,450,2020,14911.2,84109.8
10,10,Sedan,4,175,2011,118158.834,8982.6
10,10,SUV,8,350,2013,88845.9,18917.9
10,10,SUV,6,250,2015,129823.1202,12249
10,10,SUV,4,250,2016,65857.8,29669.8
10,10,SUV,6,250,2019,47343.6813,23137
10,10,SUV,4,250,2020,18.0177,55189.0944
10,10,SUV,4,450,2020,23752.299,63422.6
10,10,SUV,8,350,2013,161538,18509.6
10,10,SUV,6,175,2017,92961.3912,16331.7278
10,10,Pick Up Truck,8,250,2013,77662.5,16876.4
10,10,SUV,8,450,2015,76419.9,48723.8
10,10,Sedan,6,350,2011,94128.1926,20415
10,10,Sports Car,8,450,2012,142277.7,14154.4
10,10,Sedan,8,350,1964,17502.6423,25859
10,10,Hatchback,4,125,2016,95680.2,5171.8
10,10,SUV,6,250,2014,63372.6,14971
10,10,SUV,4,250,2012,142.2777,4899.6
10,10,SUV,6,250,2015,78728.6508,14971
6,8,SUV,6,250,2014,100029.3,10343.6
10,10,Sedan,6,350,2014,42869.7,22320.4
10,10,Coupe,6,350,2015,80806.8993,14971
10,10,SUV,8,350,2006,96301.5,16876.4
10,10,Sedan,4,175,2015,56850.8139,13582.78
10,10,SUV,6,450,2019,39264.2961,108607.8
10,10,SUV,8,450,2016,70008.084,51718
10,10,Sedan,4,250,2016,59644.8,16304.78
6,10,SUV,6,350,2011,68343,18237.4
10,10,SUV,6,175,2013,125502.6,7349.4
10,10,SUV,6,250,2013,93195,7893.5278
10,10,Coupe,4,175,2018,28700.3322,36747
10,10,Sedan,8,450,2015,18785.6268,32664
6,8,Hatchback,4,125,2014,124881.3,8166
10,10,Sports Car,8,650,2013,13047.3,100441.8
10,10,SUV,6,250,2015,93012.3378,16332
10,10,SUV,4,175,2020,20067.3687,23137
10,10,Coupe,6,350,2018,51692.16,50084.8
10,10,SUV,6,250,2020,11804.7,35113.8
10,10,Sedan,8,450,2019,18639,104797
10,10,SUV,6,350,2020,11804.7,81632.78
10,10,Sedan,6,350,2016,45354.9,37835.8
10,10,Hatchback,4,175,2016,21124.2,11704.6
10,10,Coupe,8,350,2006,65857.8,6668.9
10,10,Other,6,250,2018,35898.714,75263.3
10,10,SUV,4,250,2021,17693.3814,70772
10,10,SUV,6,250,2015,32889.1368,19598.4
10,10,Sedan,6,350,2006,135443.4,8710.4
10,10,SUV,6,350,2014,104055.324,20415
10,10,Sedan,3,175,2018,33365.0526,27219.7278
10,10,Coupe,6,350,2016,82632.9,54167.8
10,10,Sports Car,4,350,2019,42310.53,20687.2
10,10,SUV,8,750,2020,30443.7,85470.8
10,10,Sedan,4,175,2016,57780.9,5444
10,10,Sedan,4,175,2019,42869.7,9799.2
10,10,Sedan,4,250,2018,40384.5,9390.9
10,10,Sedan,6,350,2017,26351.8182,47635
10,10,Sedan,6,350,2014,111834,14154.4
10,10,Sedan,4,250,2017,53037.8958,10751.9
10,10,SUV,8,450,2017,39452.55,57162
10,10,Sedan,4,250,2017,50340.8325,12249
10,10,SUV,4,250,2016,93256.5087,6260.6
10,10,Pick Up Truck,8,350,2017,57943.6806,32664
10,10,Hatchback,4,250,2017,64357.3605,26403.1278
10,10,Van,4,250,2014,102514.5,13065.6
10,10,Hatchback,4,350,2015,64713.3654,13310.58
10,10,Sedan,4,175,2016,33355.1118,13065.6
10,10,SUV,6,350,2016,80147.7,36719.78
10,10,Hatchback,4,250,2017,98165.4,19054
10,10,Hatchback,4,250,2015,93195,17148.6
10,10,Sedan,6,250,2015,80769,15787.6
10,10,Pick Up Truck,4,250,2016,13668.6,29942
10,10,Sedan,4,250,2018,44733.6,28581
10,10,Van,4,175,2017,101627.2836,16195.9
10,10,Coupe,12,450,2009,52475.6193,36747
10,10,SUV,4,175,2014,49413.8529,15243.2
10,10,Sedan,6,350,2016,80134.6527,16332
10,10,SUV,8,450,2016,55295.7,45715.99
10,10,SUV,6,250,2015,95793.8979,20415
10,10,SUV,4,125,2016,82771.4499,9935.3
10,10,SUV,6,250,2016,83010.6504,42871.5
10,10,SUV,8,450,2017,66329.988,43279.8
10,10,Sedan,6,250,2012,88301.0199,17284.7
10,10,Sedan,4,175,2016,57777.7935,16304.78
10,10,Sedan,4,175,2014,124881.3,6805
10,10,SUV,8,450,2017,98165.4,45729.6
10,10,Hatchback,4,125,2021,31332.7803,17693
10,10,Sports Car,8,450,2016,26617.7346,18781.8
10,10,Coupe,6,350,2016,63071.8908,29914.78
10,10,Pick Up Truck,4,250,2019,130473,17693
10,10,SUV,4,250,2015,88224.6,8574.3
10,10,Hatchback,4,175,2018,49082.7,17693
10,10,Sports Car,8,450,2018,99408,29397.6
10,10,Sedan,4,175,2019,3540.7887,50357
6,10,SUV,6,250,2011,146005.5,21776
10,10,Hatchback,4,250,2019,25908.21,33453.38
10,10,Sedan,6,350,2015,76775.2836,27220
10,10,Sedan,4,175,2016,41005.8,6124.5
10,10,SUV,6,350,2010,33550.2,20687.2
10,10,SUV,4,250,2018,80147.7,18781.8
10,10,SUV,8,350,2019,32564.1969,61242.278
10,10,Sports Car,8,450,2021,10872.75,28853.2
10,10,SUV,4,250,2019,14091.084,76216
10,10,Sedan,4,175,2015,70828.2,15243.2
10,10,Van,4,250,2021,6.213,75943.8
7,10,Coupe,4,250,2021,14829.1884,65749.91
10,10,Sedan,4,175,2015,74152.7763,16332
10,10,SUV,6,250,2020,44112.3,36202.6
10,10,Sedan,4,175,2017,45976.2,8982.6
10,10,Coupe,8,450,2016,19881.6,111602
10,10,Sedan,6,350,2019,19570.95,37563.6
10,10,SUV,6,450,2017,73934.7,50357
10,10,Pick Up Truck,8,350,2014,116670.1992,19326.2
10,10,SUV,4,250,2013,91952.4,13065.6
10,10,SUV,6,250,2011,173342.7,5988.4
10,10,SUV,8,450,2021,0,90642.6
10,10,Hatchback,4,125,2021,1242.6,9254.8
10,10,Pick Up Truck,8,450,2020,20502.9,32664
10,10,Coupe,8,175,2012,42248.4,29125.4
10,10,Coupe,8,450,2014,61827.4269,15515.4
10,10,Crossover,4,175,2014,136686,12521.2
10,10,Crossover,4,125,2016,111834,14290.5
10,10,Sedan,4,125,2015,108106.2,9799.2
10,10,Utility Truck,8,750,2018,25473.3,81387.8
7,10,Other,4,250,2014,99408,6805
10,10,Coupe,8,350,2010,50325.3,21503.8
10,10,Sedan,6,350,2016,58402.2,37835.8
10,10,Sedan,6,350,2013,29822.4,21776
10,10,Sedan,6,175,2010,53431.8,13065.6
10,10,Sedan,6,350,2017,19260.3,53079
10,10,SUV,6,250,2012,47218.8,7485.5
10,10,SUV,8,350,2015,119289.6,23953.6
10,10,Coupe,6,450,2009,4737.4125,116773.8
10,10,Sedan,4,175,2015,34792.8,24225.8
10,10,Sedan,4,250,2017,36894.0366,36746.7278
10,10,SUV,4,125,2016,33366.2952,54167.8
10,10,SUV,8,250,2009,164023.2,6260.6
10,10,Sedan,4,125,2015,84795.6453,12221.78
